subject_id,frame_paths,n_frames,metadata,ra,dec
4261284,"['data/backyard_worlds/subjects_examined/subject_4261284/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261284/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261284/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261284/frame_03.png']",4,"{'id': '57', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+6.91556', 'image0': 'unwise-1342m076.x7.y0.e0.png', 'image1': 'unwise-1342m076.x7.y0.e1.png', 'image2': 'unwise-1342m076.x7.y0.e2.png', 'image3': 'unwise-1342m076.x7.y0.e3.png'}",,
4261285,"['data/backyard_worlds/subjects_examined/subject_4261285/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261285/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261285/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261285/frame_03.png']",4,"{'id': '58', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.11111', 'image0': 'unwise-1342m076.x7.y1.e0.png', 'image1': 'unwise-1342m076.x7.y1.e1.png', 'image2': 'unwise-1342m076.x7.y1.e2.png', 'image3': 'unwise-1342m076.x7.y1.e3.png'}",,
4261286,"['data/backyard_worlds/subjects_examined/subject_4261286/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261286/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261286/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261286/frame_03.png']",4,"{'id': '59', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.30667', 'image0': 'unwise-1342m076.x7.y2.e0.png', 'image1': 'unwise-1342m076.x7.y2.e1.png', 'image2': 'unwise-1342m076.x7.y2.e2.png', 'image3': 'unwise-1342m076.x7.y2.e3.png'}",,
4261287,"['data/backyard_worlds/subjects_examined/subject_4261287/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261287/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261287/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261287/frame_03.png']",4,"{'id': '60', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.50222', 'image0': 'unwise-1342m076.x7.y3.e0.png', 'image1': 'unwise-1342m076.x7.y3.e1.png', 'image2': 'unwise-1342m076.x7.y3.e2.png', 'image3': 'unwise-1342m076.x7.y3.e3.png'}",,
4261288,"['data/backyard_worlds/subjects_examined/subject_4261288/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261288/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261288/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261288/frame_03.png']",4,"{'id': '61', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.69778', 'image0': 'unwise-1342m076.x7.y4.e0.png', 'image1': 'unwise-1342m076.x7.y4.e1.png', 'image2': 'unwise-1342m076.x7.y4.e2.png', 'image3': 'unwise-1342m076.x7.y4.e3.png'}",,
4261289,"['data/backyard_worlds/subjects_examined/subject_4261289/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261289/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261289/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261289/frame_03.png']",4,"{'id': '62', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+7.89333', 'image0': 'unwise-1342m076.x7.y5.e0.png', 'image1': 'unwise-1342m076.x7.y5.e1.png', 'image2': 'unwise-1342m076.x7.y5.e2.png', 'image3': 'unwise-1342m076.x7.y5.e3.png'}",,
4261290,"['data/backyard_worlds/subjects_examined/subject_4261290/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261290/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261290/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261290/frame_03.png']",4,"{'id': '63', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+8.08889', 'image0': 'unwise-1342m076.x7.y6.e0.png', 'image1': 'unwise-1342m076.x7.y6.e1.png', 'image2': 'unwise-1342m076.x7.y6.e2.png', 'image3': 'unwise-1342m076.x7.y6.e3.png'}",,
4261291,"['data/backyard_worlds/subjects_examined/subject_4261291/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261291/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261291/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261291/frame_03.png']",4,"{'id': '64', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=133.516+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=133.516+8.28444', 'image0': 'unwise-1342m076.x7.y7.e0.png', 'image1': 'unwise-1342m076.x7.y7.e1.png', 'image2': 'unwise-1342m076.x7.y7.e2.png', 'image3': 'unwise-1342m076.x7.y7.e3.png'}",,
4261292,"['data/backyard_worlds/subjects_examined/subject_4261292/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261292/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261292/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261292/frame_03.png']",4,"{'RA': '134.884', 'id': '1', 'dec': '6.91556', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+6.91556', 'image0': 'unwise-1342m076.x0.y0.e0.png', 'image1': 'unwise-1342m076.x0.y0.e1.png', 'image2': 'unwise-1342m076.x0.y0.e2.png', 'image3': 'unwise-1342m076.x0.y0.e3.png'}",,
4261293,"['data/backyard_worlds/subjects_examined/subject_4261293/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261293/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261293/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261293/frame_03.png']",4,"{'RA': '134.884', 'id': '2', 'dec': '7.11111', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.11111', 'image0': 'unwise-1342m076.x0.y1.e0.png', 'image1': 'unwise-1342m076.x0.y1.e1.png', 'image2': 'unwise-1342m076.x0.y1.e2.png', 'image3': 'unwise-1342m076.x0.y1.e3.png'}",,
4261294,"['data/backyard_worlds/subjects_examined/subject_4261294/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261294/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261294/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261294/frame_03.png']",4,"{'RA': '134.884', 'id': '3', 'dec': '7.30667', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.30667', 'image0': 'unwise-1342m076.x0.y2.e0.png', 'image1': 'unwise-1342m076.x0.y2.e1.png', 'image2': 'unwise-1342m076.x0.y2.e2.png', 'image3': 'unwise-1342m076.x0.y2.e3.png'}",,
4261295,"['data/backyard_worlds/subjects_examined/subject_4261295/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261295/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261295/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261295/frame_03.png']",4,"{'RA': '134.884', 'id': '4', 'dec': '7.50222', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.50222', 'image0': 'unwise-1342m076.x0.y3.e0.png', 'image1': 'unwise-1342m076.x0.y3.e1.png', 'image2': 'unwise-1342m076.x0.y3.e2.png', 'image3': 'unwise-1342m076.x0.y3.e3.png'}",,
4261296,"['data/backyard_worlds/subjects_examined/subject_4261296/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261296/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261296/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261296/frame_03.png']",4,"{'RA': '134.884', 'id': '5', 'dec': '7.69778', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.69778', 'image0': 'unwise-1342m076.x0.y4.e0.png', 'image1': 'unwise-1342m076.x0.y4.e1.png', 'image2': 'unwise-1342m076.x0.y4.e2.png', 'image3': 'unwise-1342m076.x0.y4.e3.png'}",,
4261297,"['data/backyard_worlds/subjects_examined/subject_4261297/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261297/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261297/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261297/frame_03.png']",4,"{'RA': '134.884', 'id': '6', 'dec': '7.89333', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+7.89333', 'image0': 'unwise-1342m076.x0.y5.e0.png', 'image1': 'unwise-1342m076.x0.y5.e1.png', 'image2': 'unwise-1342m076.x0.y5.e2.png', 'image3': 'unwise-1342m076.x0.y5.e3.png'}",,
4261298,"['data/backyard_worlds/subjects_examined/subject_4261298/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261298/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261298/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261298/frame_03.png']",4,"{'RA': '134.884', 'id': '7', 'dec': '8.08889', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+8.08889', 'image0': 'unwise-1342m076.x0.y6.e0.png', 'image1': 'unwise-1342m076.x0.y6.e1.png', 'image2': 'unwise-1342m076.x0.y6.e2.png', 'image3': 'unwise-1342m076.x0.y6.e3.png'}",,
4261299,"['data/backyard_worlds/subjects_examined/subject_4261299/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261299/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261299/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261299/frame_03.png']",4,"{'RA': '134.884', 'id': '8', 'dec': '8.28444', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.884+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.884+8.28444', 'image0': 'unwise-1342m076.x0.y7.e0.png', 'image1': 'unwise-1342m076.x0.y7.e1.png', 'image2': 'unwise-1342m076.x0.y7.e2.png', 'image3': 'unwise-1342m076.x0.y7.e3.png'}",,
4261300,"['data/backyard_worlds/subjects_examined/subject_4261300/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261300/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261300/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261300/frame_03.png']",4,"{'RA': '134.689', 'id': '9', 'dec': '6.91556', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+6.91556', 'image0': 'unwise-1342m076.x1.y0.e0.png', 'image1': 'unwise-1342m076.x1.y0.e1.png', 'image2': 'unwise-1342m076.x1.y0.e2.png', 'image3': 'unwise-1342m076.x1.y0.e3.png'}",,
4261301,"['data/backyard_worlds/subjects_examined/subject_4261301/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261301/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261301/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261301/frame_03.png']",4,"{'RA': '134.689', 'id': '10', 'dec': '7.11111', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.11111', 'image0': 'unwise-1342m076.x1.y1.e0.png', 'image1': 'unwise-1342m076.x1.y1.e1.png', 'image2': 'unwise-1342m076.x1.y1.e2.png', 'image3': 'unwise-1342m076.x1.y1.e3.png'}",,
4261302,"['data/backyard_worlds/subjects_examined/subject_4261302/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261302/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261302/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261302/frame_03.png']",4,"{'RA': '134.689', 'id': '11', 'dec': '7.30667', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.30667', 'image0': 'unwise-1342m076.x1.y2.e0.png', 'image1': 'unwise-1342m076.x1.y2.e1.png', 'image2': 'unwise-1342m076.x1.y2.e2.png', 'image3': 'unwise-1342m076.x1.y2.e3.png'}",,
4261303,"['data/backyard_worlds/subjects_examined/subject_4261303/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261303/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261303/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261303/frame_03.png']",4,"{'RA': '134.689', 'id': '12', 'dec': '7.50222', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.50222', 'image0': 'unwise-1342m076.x1.y3.e0.png', 'image1': 'unwise-1342m076.x1.y3.e1.png', 'image2': 'unwise-1342m076.x1.y3.e2.png', 'image3': 'unwise-1342m076.x1.y3.e3.png'}",,
4261304,"['data/backyard_worlds/subjects_examined/subject_4261304/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261304/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261304/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261304/frame_03.png']",4,"{'RA': '134.689', 'id': '13', 'dec': '7.69778', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.69778', 'image0': 'unwise-1342m076.x1.y4.e0.png', 'image1': 'unwise-1342m076.x1.y4.e1.png', 'image2': 'unwise-1342m076.x1.y4.e2.png', 'image3': 'unwise-1342m076.x1.y4.e3.png'}",,
4261305,"['data/backyard_worlds/subjects_examined/subject_4261305/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261305/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261305/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261305/frame_03.png']",4,"{'RA': '134.689', 'id': '14', 'dec': '7.89333', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+7.89333', 'image0': 'unwise-1342m076.x1.y5.e0.png', 'image1': 'unwise-1342m076.x1.y5.e1.png', 'image2': 'unwise-1342m076.x1.y5.e2.png', 'image3': 'unwise-1342m076.x1.y5.e3.png'}",,
4261306,"['data/backyard_worlds/subjects_examined/subject_4261306/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261306/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261306/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261306/frame_03.png']",4,"{'RA': '134.689', 'id': '15', 'dec': '8.08889', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+8.08889', 'image0': 'unwise-1342m076.x1.y6.e0.png', 'image1': 'unwise-1342m076.x1.y6.e1.png', 'image2': 'unwise-1342m076.x1.y6.e2.png', 'image3': 'unwise-1342m076.x1.y6.e3.png'}",,
4261307,"['data/backyard_worlds/subjects_examined/subject_4261307/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261307/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261307/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261307/frame_03.png']",4,"{'RA': '134.689', 'id': '16', 'dec': '8.28444', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.689+8.28444', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.689+8.28444', 'image0': 'unwise-1342m076.x1.y7.e0.png', 'image1': 'unwise-1342m076.x1.y7.e1.png', 'image2': 'unwise-1342m076.x1.y7.e2.png', 'image3': 'unwise-1342m076.x1.y7.e3.png'}",,
4261308,"['data/backyard_worlds/subjects_examined/subject_4261308/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261308/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261308/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261308/frame_03.png']",4,"{'RA': '134.493', 'id': '17', 'dec': '6.91556', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+6.91556', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+6.91556', 'image0': 'unwise-1342m076.x2.y0.e0.png', 'image1': 'unwise-1342m076.x2.y0.e1.png', 'image2': 'unwise-1342m076.x2.y0.e2.png', 'image3': 'unwise-1342m076.x2.y0.e3.png'}",,
4261309,"['data/backyard_worlds/subjects_examined/subject_4261309/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261309/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261309/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261309/frame_03.png']",4,"{'RA': '134.493', 'id': '18', 'dec': '7.11111', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.11111', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.11111', 'image0': 'unwise-1342m076.x2.y1.e0.png', 'image1': 'unwise-1342m076.x2.y1.e1.png', 'image2': 'unwise-1342m076.x2.y1.e2.png', 'image3': 'unwise-1342m076.x2.y1.e3.png'}",,
4261310,"['data/backyard_worlds/subjects_examined/subject_4261310/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261310/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261310/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261310/frame_03.png']",4,"{'RA': '134.493', 'id': '19', 'dec': '7.30667', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.30667', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.30667', 'image0': 'unwise-1342m076.x2.y2.e0.png', 'image1': 'unwise-1342m076.x2.y2.e1.png', 'image2': 'unwise-1342m076.x2.y2.e2.png', 'image3': 'unwise-1342m076.x2.y2.e3.png'}",,
4261311,"['data/backyard_worlds/subjects_examined/subject_4261311/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261311/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261311/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261311/frame_03.png']",4,"{'RA': '134.493', 'id': '20', 'dec': '7.50222', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.50222', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.50222', 'image0': 'unwise-1342m076.x2.y3.e0.png', 'image1': 'unwise-1342m076.x2.y3.e1.png', 'image2': 'unwise-1342m076.x2.y3.e2.png', 'image3': 'unwise-1342m076.x2.y3.e3.png'}",,
4261312,"['data/backyard_worlds/subjects_examined/subject_4261312/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261312/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261312/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261312/frame_03.png']",4,"{'RA': '134.493', 'id': '21', 'dec': '7.69778', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.69778', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.69778', 'image0': 'unwise-1342m076.x2.y4.e0.png', 'image1': 'unwise-1342m076.x2.y4.e1.png', 'image2': 'unwise-1342m076.x2.y4.e2.png', 'image3': 'unwise-1342m076.x2.y4.e3.png'}",,
4261313,"['data/backyard_worlds/subjects_examined/subject_4261313/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261313/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261313/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261313/frame_03.png']",4,"{'RA': '134.493', 'id': '22', 'dec': '7.89333', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+7.89333', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+7.89333', 'image0': 'unwise-1342m076.x2.y5.e0.png', 'image1': 'unwise-1342m076.x2.y5.e1.png', 'image2': 'unwise-1342m076.x2.y5.e2.png', 'image3': 'unwise-1342m076.x2.y5.e3.png'}",,
4261314,"['data/backyard_worlds/subjects_examined/subject_4261314/frame_00.png', 'data/backyard_worlds/subjects_examined/subject_4261314/frame_01.png', 'data/backyard_worlds/subjects_examined/subject_4261314/frame_02.png', 'data/backyard_worlds/subjects_examined/subject_4261314/frame_03.png']",4,"{'RA': '134.493', 'id': '23', 'dec': '8.08889', 'SIMBAD': 'http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=134.493+8.08889', 'VizieR': 'http://vizier.u-strasbg.fr/viz-bin/VizieR?-source=&-out.add=_r&-out.add=_RAJ%2C_DEJ&-sort=_r&-to=&-out.max=20&-meta.ucd=2&-meta.foot=1&-c.rs=10&-c=134.493+8.08889', 'image0': 'unwise-1342m076.x2.y6.e0.png', 'image1': 'unwise-1342m076.x2.y6.e1.png', 'image2': 'unwise-1342m076.x2.y6.e2.png', 'image3': 'unwise-1342m076.x2.y6.e3.png'}",,
